Churn,Genero,Ciudadano_Senior,Pareja,Dependientes,Antiguedad_Meses,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Copia_Seguridad_Online,Proteccion_Dispositivo,Soporte_Tecnico,Television_Streaming,Peliculas_Streaming,Tipo_Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales_Total,Cuentas_Diarias
1.0,Female,0,1.0,0.0,14,1,1,DSL,1,0,0,0,1,0,Month-to-month,1.0,Bank transfer (automatic),941.0,31.366666666666667
1.0,Male,1,0.0,0.0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,237.75,7.925
0.0,Female,0,1.0,1.0,64,1,1,DSL,0,1,0,0,0,0,One year,1.0,Bank transfer (automatic),3399.85,113.32833333333333
0.0,Female,0,1.0,1.0,7,0,0,DSL,1,0,0,1,0,0,Month-to-month,0.0,Mailed check,246.6,8.22
1.0,Female,0,0.0,0.0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,25.2,0.84
0.0,Female,1,1.0,0.0,60,1,1,Fiber optic,1,1,1,1,1,1,Two year,1.0,Bank transfer (automatic),6925.9,230.86333333333332
0.0,Male,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,20.45,0.6816666666666666
1.0,Male,1,0.0,0.0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,47.5,1.5833333333333333
0.0,Female,0,0.0,0.0,20,1,1,DSL,0,1,0,1,0,1,Month-to-month,1.0,Credit card (automatic),1370.35,45.67833333333333
0.0,Male,0,1.0,0.0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1.0,Electronic check,8425.3,280.8433333333333
0.0,Female,0,1.0,1.0,72,1,1,Fiber optic,1,1,1,1,0,1,Two year,0.0,Credit card (automatic),7658.3,255.27666666666667
0.0,Male,0,0.0,0.0,4,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1.0,Electronic check,356.65,11.888333333333332
0.0,Male,0,0.0,1.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,21.05,0.7016666666666667
1.0,Female,0,1.0,0.0,33,1,0,Fiber optic,1,0,1,1,1,1,One year,1.0,Electronic check,3361.05,112.03500000000001
0.0,Male,0,1.0,0.0,56,1,1,Fiber optic,1,1,1,0,0,0,One year,1.0,Electronic check,5253.95,175.13166666666666
0.0,Male,0,0.0,0.0,9,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,597.9,19.93
0.0,Male,0,0.0,0.0,12,1,0,Fiber optic,0,0,1,0,1,1,One year,0.0,Electronic check,1184.0,39.46666666666667
1.0,Male,1,0.0,0.0,51,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1.0,Electronic check,4913.3,163.77666666666667
0.0,Female,0,1.0,1.0,33,1,1,No,0,0,0,0,0,0,One year,0.0,Credit card (automatic),800.3,26.676666666666666
1.0,Female,0,0.0,0.0,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1.0,Mailed check,50.45,1.6816666666666669
0.0,Female,0,1.0,0.0,70,1,0,No,0,0,0,0,0,0,Two year,0.0,Credit card (automatic),1328.35,44.27833333333333
0.0,Male,0,0.0,0.0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0.0,Electronic check,47.95,1.5983333333333334
,Female,0,0.0,0.0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,50.1,1.6700000000000002
1.0,Female,1,1.0,0.0,32,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1.0,Electronic check,2931.0,97.7
0.0,Female,0,0.0,0.0,39,0,0,DSL,1,1,0,1,0,0,One year,0.0,Bank transfer (automatic),1700.9,56.69666666666667
0.0,Female,0,1.0,1.0,45,1,1,No,0,0,0,0,0,0,Two year,1.0,Bank transfer (automatic),1138.8,37.96
1.0,Male,0,0.0,0.0,19,1,0,DSL,0,0,1,1,0,0,Month-to-month,1.0,Credit card (automatic),1046.5,34.88333333333333
0.0,Female,0,0.0,0.0,30,1,0,Fiber optic,0,0,0,1,1,1,One year,1.0,Bank transfer (automatic),2638.1,87.93666666666667
0.0,Male,0,0.0,0.0,7,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,168.65,5.621666666666667
0.0,Female,0,1.0,1.0,59,1,1,DSL,1,0,1,1,1,0,Two year,1.0,Mailed check,4519.5,150.65
1.0,Male,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,20.2,0.6733333333333333
0.0,Female,1,0.0,0.0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,70.6,2.353333333333333
0.0,Female,0,1.0,0.0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1.0,Bank transfer (automatic),7982.5,266.0833333333333
0.0,Female,0,1.0,1.0,67,1,1,DSL,1,0,0,0,1,1,Two year,1.0,Electronic check,5229.45,174.315
0.0,Male,0,1.0,0.0,47,1,0,DSL,0,1,1,0,1,1,Two year,0.0,Electronic check,3522.65,117.42166666666667
0.0,Male,0,0.0,0.0,4,1,0,DSL,0,0,0,1,1,0,Month-to-month,1.0,Electronic check,249.4,8.313333333333334
0.0,Female,0,0.0,0.0,24,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1.0,Electronic check,2494.65,83.155
0.0,Male,0,0.0,0.0,9,0,0,DSL,1,0,1,1,0,1,One year,0.0,Mailed check,463.6,15.453333333333335
0.0,Female,0,1.0,1.0,7,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,144.15,4.805000000000001
0.0,Female,0,0.0,0.0,65,0,0,DSL,1,0,1,1,1,1,Two year,0.0,Credit card (automatic),3921.1,130.70333333333332
0.0,Male,0,0.0,0.0,14,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,299.3,9.976666666666667
0.0,Male,0,1.0,0.0,35,0,0,DSL,1,0,1,0,1,1,One year,0.0,Credit card (automatic),1930.9,64.36333333333333
0.0,Male,0,0.0,1.0,26,0,0,DSL,0,1,0,0,1,0,One year,1.0,Bank transfer (automatic),1023.75,34.125
0.0,Female,0,0.0,0.0,7,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1.0,Electronic check,525.0,17.5
1.0,Female,1,1.0,0.0,43,1,1,Fiber optic,0,0,1,1,1,1,One year,1.0,Electronic check,4533.9,151.13
0.0,Male,0,0.0,0.0,37,1,0,No,0,0,0,0,0,0,One year,0.0,Credit card (automatic),785.75,26.191666666666666
0.0,Male,0,0.0,1.0,23,0,0,DSL,1,1,0,1,0,0,One year,0.0,Bank transfer (automatic),947.4,31.58
0.0,Female,0,1.0,1.0,50,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Bank transfer (automatic),3557.7,118.58999999999999
1.0,Female,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,19.65,0.6549999999999999
0.0,Male,1,0.0,0.0,27,1,1,Fiber optic,0,1,0,1,1,1,One year,1.0,Bank transfer (automatic),2964.0,98.8
0.0,Female,0,0.0,0.0,58,1,1,DSL,1,1,1,1,0,0,One year,1.0,Credit card (automatic),4299.2,143.30666666666667
0.0,Male,0,1.0,1.0,12,1,1,No,0,0,0,0,0,0,One year,0.0,Mailed check,314.95,10.498333333333333
0.0,Female,1,1.0,0.0,72,1,1,DSL,1,1,1,1,0,1,Two year,0.0,Bank transfer (automatic),5682.25,189.40833333333333
1.0,Female,0,0.0,0.0,14,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1.0,Electronic check,1180.95,39.365
1.0,Male,1,1.0,0.0,10,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1.0,Electronic check,914.3,30.476666666666667
0.0,Male,0,1.0,1.0,72,1,1,DSL,1,0,1,1,0,0,Two year,1.0,Credit card (automatic),4811.6,160.38666666666668
0.0,Male,0,0.0,1.0,9,1,0,DSL,0,1,0,0,0,0,Month-to-month,1.0,Electronic check,484.05,16.135
0.0,Female,0,0.0,0.0,45,1,0,DSL,1,0,1,1,1,1,Two year,0.0,Bank transfer (automatic),3618.7,120.62333333333332
0.0,Female,0,1.0,0.0,64,1,0,No,0,0,0,0,0,0,Two year,0.0,Credit card (automatic),1225.65,40.855000000000004
1.0,Male,0,0.0,0.0,2,0,0,DSL,0,0,1,0,1,1,Month-to-month,1.0,Electronic check,90.35,3.0116666666666663
0.0,Male,1,1.0,0.0,64,1,0,Fiber optic,1,0,1,0,0,0,One year,0.0,Credit card (automatic),5017.7,167.25666666666666
0.0,Female,0,0.0,0.0,39,0,0,DSL,0,1,1,1,0,0,Month-to-month,0.0,Bank transfer (automatic),1597.05,53.235
,Male,0,0.0,0.0,43,1,1,Fiber optic,0,0,0,1,1,1,One year,1.0,Electronic check,4211.55,140.38500000000002
0.0,Female,0,1.0,0.0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,45.0,1.5
1.0,Female,0,0.0,0.0,7,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1.0,Electronic check,660.9,22.029999999999998
0.0,Female,0,0.0,0.0,58,1,1,No,0,0,0,0,0,0,Two year,0.0,Credit card (automatic),1423.85,47.461666666666666
1.0,Male,1,1.0,0.0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,306.6,10.22
1.0,Female,0,0.0,0.0,3,1,1,DSL,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,151.3,5.043333333333334
1.0,Male,0,0.0,1.0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,74.35,2.478333333333333
0.0,Male,0,0.0,0.0,72,1,1,DSL,1,1,0,1,1,1,Two year,0.0,Credit card (automatic),6309.65,210.32166666666666
1.0,Male,1,1.0,0.0,43,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1.0,Electronic check,4388.4,146.28
1.0,Female,1,0.0,0.0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,69.6,2.32
0.0,Male,0,1.0,0.0,68,1,0,Fiber optic,0,1,0,1,1,1,One year,1.0,Electronic check,6754.35,225.145
0.0,Male,0,1.0,1.0,38,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1.0,Credit card (automatic),3956.7,131.89
0.0,Female,0,1.0,1.0,55,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,1079.05,35.968333333333334
1.0,Male,0,0.0,1.0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,71.65,2.3883333333333336
1.0,Female,0,1.0,0.0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1.0,Electronic check,764.95,25.498333333333335
0.0,Female,0,0.0,0.0,33,1,1,DSL,1,0,0,1,0,0,One year,0.0,Electronic check,1952.8,65.09333333333333
0.0,Female,0,1.0,1.0,57,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1.0,Electronic check,5611.7,187.05666666666667
,Female,0,1.0,1.0,58,1,1,Fiber optic,0,1,1,0,1,1,One year,1.0,Credit card (automatic),6225.4,207.51333333333332
1.0,Female,0,1.0,1.0,42,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1.0,Credit card (automatic),3384.0,112.8
0.0,Female,0,1.0,1.0,15,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,284.3,9.476666666666667
0.0,Female,0,0.0,0.0,8,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,174.65,5.821666666666667
0.0,Male,0,0.0,0.0,4,1,0,DSL,1,0,1,0,0,0,Month-to-month,0.0,Electronic check,245.15,8.171666666666667
0.0,Female,0,0.0,0.0,62,1,1,DSL,0,1,1,1,1,1,Two year,0.0,Bank transfer (automatic),5193.2,173.10666666666665
1.0,Male,0,0.0,1.0,25,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1.0,Electronic check,2448.75,81.625
0.0,Male,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,19.45,0.6483333333333333
0.0,Male,1,1.0,1.0,68,1,0,No,0,0,0,0,0,0,One year,0.0,Bank transfer (automatic),1193.55,39.785
1.0,Male,0,1.0,0.0,34,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1.0,Electronic check,3480.0,116.0
0.0,Female,0,0.0,0.0,72,1,1,Fiber optic,1,0,0,1,0,0,Two year,1.0,Bank transfer (automatic),6185.15,206.17166666666665
1.0,Male,1,0.0,0.0,21,1,0,DSL,0,0,1,0,1,0,Month-to-month,1.0,Bank transfer (automatic),1236.15,41.205000000000005
0.0,Female,0,1.0,1.0,55,1,0,DSL,1,1,0,0,0,0,Month-to-month,0.0,Electronic check,3131.8,104.39333333333335
0.0,Male,0,1.0,1.0,42,1,1,DSL,1,1,0,0,1,0,Month-to-month,1.0,Bank transfer (automatic),3058.3,101.94333333333334
0.0,Male,0,1.0,0.0,67,1,0,Fiber optic,1,1,0,0,1,1,One year,1.0,Credit card (automatic),6733.15,224.43833333333333
0.0,Female,0,0.0,0.0,41,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,835.15,27.83833333333333
0.0,Male,0,0.0,0.0,26,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1.0,Credit card (automatic),2208.75,73.625
0.0,Male,0,1.0,0.0,4,1,1,DSL,0,0,1,0,1,0,Month-to-month,0.0,Electronic check,250.1,8.336666666666666
0.0,Female,0,0.0,0.0,66,0,0,DSL,1,1,1,1,1,1,Two year,1.0,Bank transfer (automatic),4136.4,137.88
0.0,Female,0,1.0,1.0,15,1,1,No,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,394.85,13.161666666666667
0.0,Female,0,0.0,0.0,63,1,0,Fiber optic,0,0,1,1,1,0,One year,1.0,Credit card (automatic),5817.0,193.9
0.0,Male,1,1.0,0.0,59,1,0,Fiber optic,1,1,1,0,0,0,One year,1.0,Credit card (automatic),4903.15,163.43833333333333
0.0,Female,0,0.0,0.0,25,0,0,DSL,0,0,1,1,1,1,One year,0.0,Electronic check,1423.15,47.43833333333334
0.0,Male,0,0.0,0.0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,93.4,3.1133333333333337
1.0,Male,0,0.0,0.0,2,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0.0,Electronic check,167.3,5.576666666666667
0.0,Male,0,0.0,0.0,69,1,1,DSL,1,1,1,1,1,1,Two year,0.0,Mailed check,6322.1,210.73666666666668
1.0,Male,1,0.0,0.0,5,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1.0,Electronic check,449.75,14.991666666666667
0.0,Male,0,0.0,1.0,66,1,0,DSL,0,1,1,1,1,1,Two year,1.0,Credit card (automatic),5196.1,173.20333333333335
1.0,Male,0,1.0,1.0,6,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1.0,Credit card (automatic),477.55,15.918333333333333
0.0,Male,0,1.0,1.0,28,1,1,Fiber optic,0,0,0,0,1,1,One year,0.0,Bank transfer (automatic),2568.15,85.605
0.0,Female,1,1.0,1.0,57,1,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1.0,Credit card (automatic),5567.45,185.58166666666665
1.0,Male,0,0.0,0.0,22,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1.0,Bank transfer (automatic),2317.1,77.23666666666666
0.0,Female,0,1.0,0.0,49,1,0,No,0,0,0,0,0,0,One year,0.0,Credit card (automatic),1032.05,34.401666666666664
0.0,Female,1,1.0,1.0,65,1,1,Fiber optic,0,0,1,1,1,1,One year,1.0,Bank transfer (automatic),6767.1,225.57000000000002
1.0,Male,0,0.0,0.0,2,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1.0,Electronic check,189.2,6.306666666666667
0.0,Female,0,0.0,0.0,42,1,1,DSL,0,0,1,1,1,1,Two year,1.0,Credit card (automatic),3373.4,112.44666666666667
0.0,Male,0,1.0,1.0,61,1,0,No,0,0,0,0,0,0,Two year,0.0,Credit card (automatic),1305.95,43.531666666666666
1.0,Male,0,1.0,1.0,26,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1.0,Electronic check,2070.6,69.02
0.0,Male,0,0.0,0.0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Credit card (automatic),198.6,6.62
0.0,Female,0,0.0,0.0,67,1,1,No,0,0,0,0,0,0,Two year,1.0,Bank transfer (automatic),1790.35,59.67833333333333
1.0,Male,0,1.0,0.0,10,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1.0,Electronic check,990.9,33.03
1.0,Male,0,0.0,0.0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,318.9,10.629999999999999
1.0,Female,1,0.0,0.0,66,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1.0,Credit card (automatic),5224.35,174.145
0.0,Male,0,0.0,1.0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,50.05,1.6683333333333332
1.0,Male,0,1.0,1.0,2,1,1,DSL,1,0,0,0,0,0,Month-to-month,0.0,Mailed check,113.55,3.7849999999999997
0.0,Female,0,1.0,1.0,37,1,1,No,0,0,0,0,0,0,Two year,1.0,Bank transfer (automatic),861.85,28.728333333333335
0.0,Female,1,0.0,0.0,35,0,0,DSL,0,0,1,0,1,0,Month-to-month,1.0,Electronic check,1434.6,47.82
0.0,Female,0,0.0,0.0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0.0,Credit card (automatic),8405.0,280.1666666666667
0.0,Female,0,0.0,0.0,8,1,0,DSL,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,369.3,12.31
0.0,Male,0,0.0,0.0,19,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1.0,Bank transfer (automatic),1495.1,49.836666666666666
0.0,Male,0,0.0,0.0,20,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Credit card (automatic),356.15,11.871666666666666
0.0,Female,0,0.0,0.0,38,1,1,No,0,0,0,0,0,0,One year,1.0,Electronic check,914.4,30.48
0.0,Male,0,0.0,0.0,57,1,0,No,0,0,0,0,0,0,Two year,0.0,Credit card (automatic),1094.35,36.47833333333333
0.0,Male,0,1.0,1.0,38,1,1,Fiber optic,0,0,1,1,1,0,Two year,1.0,Bank transfer (automatic),3616.25,120.54166666666667
0.0,Male,0,1.0,1.0,67,1,1,Fiber optic,1,0,0,1,1,1,Two year,0.0,Bank transfer (automatic),6885.75,229.525
0.0,Male,0,0.0,0.0,22,1,0,DSL,1,0,0,1,0,0,Month-to-month,0.0,Mailed check,1253.15,41.77166666666667
0.0,Female,0,1.0,0.0,57,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1.0,Electronic check,5497.05,183.235
0.0,Female,0,1.0,1.0,72,1,0,DSL,1,1,1,1,0,1,Two year,1.0,Electronic check,5237.4,174.57999999999998
0.0,Male,0,1.0,0.0,70,1,1,DSL,1,1,1,1,1,0,One year,0.0,Bank transfer (automatic),5528.9,184.29666666666665
1.0,Male,1,0.0,0.0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,73.65,2.455
0.0,Female,0,0.0,0.0,13,1,0,DSL,1,1,0,1,0,1,Month-to-month,0.0,Bank transfer (automatic),842.25,28.075
0.0,Male,0,1.0,1.0,62,1,1,Fiber optic,1,1,1,1,1,1,Two year,0.0,Bank transfer (automatic),7159.05,238.63500000000002
1.0,Female,0,0.0,0.0,5,1,0,Fiber optic,0,1,0,1,0,1,Month-to-month,1.0,Electronic check,461.7,15.389999999999999
1.0,Female,1,0.0,0.0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,318.5,10.616666666666667
0.0,Female,0,0.0,0.0,31,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,2227.8,74.26
0.0,Male,1,0.0,0.0,18,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1.0,Credit card (automatic),1411.65,47.055
0.0,Female,1,0.0,0.0,64,1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1.0,Bank transfer (automatic),7111.3,237.04333333333335
0.0,Female,1,0.0,0.0,42,1,1,DSL,0,0,1,0,0,0,Month-to-month,0.0,Electronic check,2421.75,80.725
0.0,Male,0,0.0,0.0,30,1,1,Fiber optic,1,1,1,0,0,0,One year,0.0,Bank transfer (automatic),2820.65,94.02166666666668
1.0,Male,0,0.0,0.0,19,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1.0,Credit card (automatic),1424.5,47.483333333333334
0.0,Female,0,1.0,0.0,65,1,0,DSL,1,0,1,0,0,0,Month-to-month,1.0,Mailed check,3673.15,122.43833333333333
0.0,Male,0,0.0,0.0,18,1,0,No,0,0,0,0,0,0,One year,0.0,Mailed check,401.85,13.395000000000001
1.0,Female,1,0.0,0.0,13,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1.0,Electronic check,1308.1,43.60333333333333
0.0,Female,0,0.0,0.0,41,1,0,No,0,0,0,0,0,0,One year,1.0,Mailed check,806.95,26.898333333333333
0.0,Female,0,1.0,1.0,54,1,1,DSL,0,1,1,0,0,0,Two year,1.0,Bank transfer (automatic),3246.45,108.21499999999999
0.0,Male,0,0.0,0.0,32,1,0,No,0,0,0,0,0,0,One year,0.0,Credit card (automatic),707.5,23.583333333333332
0.0,Male,0,1.0,0.0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0.0,Credit card (automatic),8332.15,277.73833333333334
0.0,Male,0,1.0,1.0,59,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,1147.85,38.26166666666666
1.0,Female,0,0.0,0.0,25,1,1,No,0,0,0,0,0,0,Two year,0.0,Credit card (automatic),692.1,23.07
1.0,Male,1,1.0,0.0,15,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1.0,Bank transfer (automatic),1345.55,44.85166666666667
1.0,Female,0,0.0,0.0,14,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0.0,Electronic check,1025.95,34.19833333333334
,Male,0,1.0,0.0,68,1,1,No,0,0,0,0,0,0,Two year,0.0,Bank transfer (automatic),1728.2,57.60666666666667
0.0,Male,0,1.0,1.0,52,1,1,No,0,0,0,0,0,0,Two year,0.0,Mailed check,1345.85,44.861666666666665
0.0,Male,0,0.0,0.0,61,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1.0,Electronic check,6300.15,210.005
0.0,Female,0,1.0,0.0,54,1,0,No,0,0,0,0,0,0,Two year,0.0,Credit card (automatic),1102.4,36.74666666666667
0.0,Female,0,0.0,0.0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,632.2,21.073333333333334
0.0,Male,0,0.0,0.0,3,1,0,DSL,1,0,1,0,1,1,Month-to-month,1.0,Electronic check,206.15,6.871666666666667
0.0,Female,0,0.0,0.0,14,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1.0,Credit card (automatic),1112.3,37.07666666666667
0.0,Male,0,0.0,0.0,72,1,0,No,0,0,0,0,0,0,Two year,1.0,Mailed check,1521.2,50.70666666666667
0.0,Male,0,0.0,0.0,35,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1.0,Mailed check,3403.4,113.44666666666667
0.0,Male,0,1.0,0.0,66,1,1,DSL,0,0,0,1,0,1,Month-to-month,0.0,Electronic check,4264.6,142.15333333333334
0.0,Male,0,1.0,0.0,48,1,1,DSL,0,1,1,0,0,1,One year,1.0,Credit card (automatic),3420.5,114.01666666666667
0.0,Female,1,1.0,1.0,48,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1.0,Electronic check,5068.05,168.935
1.0,Male,0,1.0,1.0,21,1,1,DSL,1,1,0,1,1,0,One year,0.0,Mailed check,1625.0,54.166666666666664
0.0,Male,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,20.45,0.6816666666666666
0.0,Female,0,1.0,1.0,67,1,1,Fiber optic,0,1,1,1,1,1,One year,1.0,Credit card (automatic),7388.45,246.28166666666667
0.0,Female,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Credit card (automatic),19.8,0.66
1.0,Male,0,1.0,1.0,7,1,0,DSL,1,0,0,0,0,0,One year,1.0,Electronic check,331.3,11.043333333333333
0.0,Male,0,0.0,0.0,17,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1.0,Credit card (automatic),1612.2,53.74
0.0,Male,0,1.0,0.0,40,1,1,Fiber optic,0,1,1,0,1,1,One year,1.0,Bank transfer (automatic),4178.65,139.28833333333333
1.0,Male,0,0.0,0.0,24,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1.0,Mailed check,2165.05,72.16833333333334
0.0,Male,0,1.0,0.0,69,1,1,Fiber optic,1,1,1,1,0,1,One year,1.0,Credit card (automatic),7317.1,243.90333333333334
0.0,Male,1,1.0,0.0,72,1,0,Fiber optic,1,1,0,1,0,0,Two year,1.0,Credit card (automatic),6141.65,204.72166666666666
0.0,Female,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,19.5,0.65
0.0,Female,0,0.0,0.0,36,1,1,DSL,1,0,0,0,0,0,One year,0.0,Mailed check,1893.5,63.11666666666667
0.0,Female,0,1.0,1.0,47,0,0,DSL,1,1,1,0,1,1,Two year,1.0,Credit card (automatic),2768.65,92.28833333333334
0.0,Male,0,0.0,0.0,16,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Credit card (automatic),294.9,9.83
0.0,Male,0,0.0,0.0,17,1,0,No,0,0,0,0,0,0,One year,1.0,Bank transfer (automatic),351.55,11.718333333333334
0.0,Female,0,1.0,1.0,38,1,0,No,0,0,0,0,0,0,Two year,1.0,Mailed check,746.05,24.868333333333332
1.0,Male,1,0.0,0.0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1.0,Electronic check,79.1,2.6366666666666663
1.0,Female,1,1.0,1.0,72,1,1,DSL,1,1,1,1,1,1,Two year,0.0,Credit card (automatic),6440.25,214.675
0.0,Male,0,0.0,0.0,50,0,0,DSL,1,1,0,0,0,0,Month-to-month,1.0,Mailed check,1782.4,59.413333333333334
0.0,Female,0,0.0,0.0,8,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0.0,Electronic check,535.55,17.851666666666667
0.0,Male,0,0.0,0.0,67,1,0,DSL,0,0,0,1,0,0,Two year,0.0,Bank transfer (automatic),3260.1,108.67
0.0,Female,0,1.0,1.0,38,1,0,No,0,0,0,0,0,0,One year,0.0,Mailed check,749.35,24.978333333333335
0.0,Male,0,1.0,0.0,70,1,0,DSL,1,1,1,1,0,0,Two year,0.0,Credit card (automatic),4523.25,150.775
0.0,Female,0,0.0,0.0,41,1,1,DSL,1,0,1,1,0,1,Month-to-month,1.0,Bank transfer (automatic),3090.65,103.02166666666668
0.0,Male,0,1.0,1.0,59,1,1,Fiber optic,1,1,0,1,1,1,Two year,1.0,Mailed check,6555.2,218.50666666666666
0.0,Female,0,0.0,0.0,64,1,1,No,0,0,0,0,0,0,One year,0.0,Mailed check,1642.75,54.75833333333333
1.0,Male,0,0.0,0.0,3,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1.0,Electronic check,264.8,8.826666666666666
0.0,Female,1,1.0,0.0,22,1,1,No,0,0,0,0,0,0,One year,0.0,Bank transfer (automatic),548.8,18.293333333333333
0.0,Male,0,0.0,1.0,70,1,1,DSL,1,1,0,1,0,0,One year,0.0,Bank transfer (automatic),4551.5,151.71666666666667
